,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
110,06/15/11,-74.1503640026654,-71.48783385634971,-99.18448735452169,-72.76648588591576,-72.47490042852446,-74.94971347851852,0.0002033925848081708,0.0001016962924040854,0.00012203555525047705,6.101777762523852e-05,0.00014237481809686867,0.0001016962924040854,2.0339259208412838e-05,0.0002033925848081708,0.0002033925848081708,2.0339259208412838e-05,0.00012203555525047705,6.101777762523852e-05,4.0678518416825675e-05,0.00014237481809686867,2.0339259208412838e-05,2.0339259208412838e-05,0.00012203555525047705,0.0001016962924040854,0.0001016962924040854,2.0339259208412838e-05,0.00012203555525047705,4.0678518416825675e-05,4.0678518416825675e-05,8.135703683365135e-05,6.101777762523852e-05,2.0339259208412838e-05,6.101777762523852e-05
111,06/20/11,-73.8637656559204,-76.68492287005854,-1762069.0390488452,-72.82121162523973,-75.17690619192028,-74.20671970611131,0.0001016962924040854,8.135703683365135e-05,6.101777762523852e-05,0.0001627140736673027,8.135703683365135e-05,6.101777762523852e-05,0.00014237481809686867,0.00012203555525047705,0.00014237481809686867,0.0,0.0001016962924040854,6.101777762523852e-05,6.101777762523852e-05,0.0001016962924040854,0.00014237481809686867,4.0678518416825675e-05,4.0678518416825675e-05,4.0678518416825675e-05,4.0678518416825675e-05,4.0678518416825675e-05,0.00012203555525047705,4.0678518416825675e-05,2.0339259208412838e-05,8.135703683365135e-05,0.0001627140736673027,4.0678518416825675e-05,6.101777762523852e-05
112,06/23/11,-73.33899570161711,-69.69154621758031,-58.46301155604852,-73.04593792363468,-70.82965751915539,-73.7158995734646,0.00014237481809686867,0.00014237481809686867,0.00022373184037860483,0.0002033925848081708,0.00012203555525047705,0.0001830533292377368,0.0002033925848081708,8.135703683365135e-05,0.0001830533292377368,2.0339259208412838e-05,0.0001627140736673027,0.0,0.0001830533292377368,0.00014237481809686867,6.101777762523852e-05,0.00012203555525047705,2.0339259208412838e-05,6.101777762523852e-05,8.135703683365135e-05,4.0678518416825675e-05,0.00012203555525047705,4.0678518416825675e-05,2.0339259208412838e-05,6.101777762523852e-05,8.135703683365135e-05,2.0339259208412838e-05,6.101777762523852e-05
113,06/24/11,-75.69218725447061,-77.3363749082379,-2396389.6955376216,-74.15122718509298,-76.44015017374487,-72.47847385012052,8.135703683365135e-05,8.135703683365135e-05,0.00012203555525047705,0.00014237481809686867,6.101777762523852e-05,0.0001627140736673027,2.0339259208412838e-05,4.0678518416825675e-05,0.00014237481809686867,6.101777762523852e-05,0.0001016962924040854,6.101777762523852e-05,6.101777762523852e-05,0.0001016962924040854,4.0678518416825675e-05,4.0678518416825675e-05,6.101777762523852e-05,0.0001016962924040854,0.00012203555525047705,0.0,2.0339259208412838e-05,6.101777762523852e-05,2.0339259208412838e-05,0.0001016962924040854,6.101777762523852e-05,6.101777762523852e-05,4.0678518416825675e-05
114,06/27/11,-74.35829761838522,-71.7461399178823,-60.84101845665305,-74.28604267647881,-72.18248705205848,-74.72395852387439,0.0001830533292377368,0.0001830533292377368,6.101777762523852e-05,0.0001016962924040854,0.0001016962924040854,0.0001627140736673027,4.0678518416825675e-05,0.0001016962924040854,0.0001627140736673027,4.0678518416825675e-05,0.00014237481809686867,8.135703683365135e-05,4.0678518416825675e-05,8.135703683365135e-05,0.0001016962924040854,6.101777762523852e-05,4.0678518416825675e-05,4.0678518416825675e-05,6.101777762523852e-05,4.0678518416825675e-05,4.0678518416825675e-05,4.0678518416825675e-05,2.0339259208412838e-05,8.135703683365135e-05,0.00014237481809686867,0.00014237481809686867,6.101777762523852e-05
115,06/30/11,-76.39709033202594,-78.71244377743676,-2664868.264893593,-75.51859465417225,-78.46038847922645,-74.07994694636677,0.0002033925848081708,8.135703683365135e-05,0.00012203555525047705,0.0001627140736673027,0.0001016962924040854,0.00014237481809686867,6.101777762523852e-05,0.0001016962924040854,0.0001627140736673027,8.135703683365135e-05,0.0001016962924040854,8.135703683365135e-05,0.00012203555525047705,6.101777762523852e-05,0.0002033925848081708,0.0,0.00012203555525047705,0.00012203555525047705,6.101777762523852e-05,2.0339259208412838e-05,6.101777762523852e-05,0.00012203555525047705,2.0339259208412838e-05,6.101777762523852e-05,8.135703683365135e-05,4.0678518416825675e-05,8.135703683365135e-05
116,07/07/11,-76.51357163355122,-73.0938914235443,-70.73682338448893,-75.31903897269987,-73.71276973790158,-75.90900403336688,0.00014237481809686867,0.0001627140736673027,0.0001627140736673027,0.0002440711105009541,6.101777762523852e-05,0.0001627140736673027,6.101777762523852e-05,0.00012203555525047705,0.0002033925848081708,4.0678518416825675e-05,0.0001830533292377368,0.0001016962924040854,0.0001627140736673027,0.0001016962924040854,0.00012203555525047705,0.0001016962924040854,0.00012203555525047705,0.0001627140736673027,0.0001016962924040854,2.0339259208412838e-05,0.0001627140736673027,8.135703683365135e-05,6.101777762523852e-05,6.101777762523852e-05,0.0001016962924040854,2.0339259208412838e-05,2.0339259208412838e-05
117,07/08/11,-76.02459860967767,-79.3779586559903,-1827569.638434894,-76.0281745104087,-78.79723947954382,-75.21188134050318,6.101777762523852e-05,0.0001016962924040854,0.0001627140736673027,0.00022373184037860483,0.00012203555525047705,0.0002033925848081708,0.0002440711105009541,6.101777762523852e-05,6.101777762523852e-05,0.0001627140736673027,0.0001830533292377368,8.135703683365135e-05,0.00012203555525047705,0.0001016962924040854,0.00012203555525047705,0.0,0.00014237481809686867,2.0339259208412838e-05,8.135703683365135e-05,6.101777762523852e-05,4.0678518416825675e-05,6.101777762523852e-05,8.135703683365135e-05,6.101777762523852e-05,6.101777762523852e-05,8.135703683365135e-05,2.0339259208412838e-05
118,07/11/11,-75.35619659135439,-72.31261745508262,-44.17192534866613,-74.67926477352279,-72.67827245351995,-77.24659691781662,6.101777762523852e-05,0.00012203555525047705,6.101777762523852e-05,0.0002033925848081708,0.0001627140736673027,4.0678518416825675e-05,6.101777762523852e-05,0.00012203555525047705,0.00012203555525047705,0.0001016962924040854,0.0001016962924040854,6.101777762523852e-05,8.135703683365135e-05,8.135703683365135e-05,6.101777762523852e-05,8.135703683365135e-05,0.00012203555525047705,6.101777762523852e-05,4.0678518416825675e-05,8.135703683365135e-05,4.0678518416825675e-05,8.135703683365135e-05,8.135703683365135e-05,4.0678518416825675e-05,0.00014237481809686867,0.0001016962924040854,4.0678518416825675e-05
119,07/19/11,-75.68705185663651,-71.45015771224385,-37.26547118228775,-75.61695850136141,-72.9544593677544,-76.00133490497474,0.0002033925848081708,0.0001016962924040854,0.00022373184037860483,0.00014237481809686867,6.101777762523852e-05,0.00022373184037860483,2.0339259208412838e-05,0.0001016962924040854,0.0001016962924040854,0.0001627140736673027,8.135703683365135e-05,0.00012203555525047705,8.135703683365135e-05,0.0,2.0339259208412838e-05,0.0001016962924040854,0.0001016962924040854,0.0001016962924040854,6.101777762523852e-05,4.0678518416825675e-05,0.00014237481809686867,4.0678518416825675e-05,4.0678518416825675e-05,2.0339259208412838e-05,8.135703683365135e-05,2.0339259208412838e-05,4.0678518416825675e-05
120,07/20/11,-75.58871579108799,-79.56595674159094,-2337103.342647833,-74.46367944566279,-78.33660216107045,-74.28621276144744,0.00012203555525047705,0.00012203555525047705,0.0002033925848081708,0.00012203555525047705,0.00014237481809686867,6.101777762523852e-05,0.0001016962924040854,0.00012203555525047705,8.135703683365135e-05,4.0678518416825675e-05,0.0001016962924040854,0.0,2.0339259208412838e-05,4.0678518416825675e-05,0.0,8.135703683365135e-05,8.135703683365135e-05,4.0678518416825675e-05,4.0678518416825675e-05,2.0339259208412838e-05,4.0678518416825675e-05,4.0678518416825675e-05,0.00014237481809686867,4.0678518416825675e-05,0.0001016962924040854,8.135703683365135e-05,2.0339259208412838e-05
121,07/22/11,-76.42444130190634,-79.08618635605549,-3172446.795777304,-74.93162988295937,-78.55800291708832,-73.18438210187126,8.135703683365135e-05,0.00014237481809686867,6.101777762523852e-05,8.135703683365135e-05,6.101777762523852e-05,0.00022373184037860483,0.00012203555525047705,6.101777762523852e-05,8.135703683365135e-05,6.101777762523852e-05,8.135703683365135e-05,6.101777762523852e-05,0.00012203555525047705,6.101777762523852e-05,2.0339259208412838e-05,4.0678518416825675e-05,0.00012203555525047705,4.0678518416825675e-05,8.135703683365135e-05,0.0,4.0678518416825675e-05,0.00012203555525047705,8.135703683365135e-05,2.0339259208412838e-05,6.101777762523852e-05,6.101777762523852e-05,0.0001016962924040854
122,07/26/11,-76.43590071961354,-79.63301573884068,-2930504.5329857394,-74.20064420653732,-79.22921313151407,-73.97280807897226,0.0001627140736673027,0.0001627140736673027,8.135703683365135e-05,8.135703683365135e-05,0.00014237481809686867,0.0001016962924040854,0.0001016962924040854,8.135703683365135e-05,0.0001016962924040854,8.135703683365135e-05,6.101777762523852e-05,0.0001016962924040854,6.101777762523852e-05,4.0678518416825675e-05,8.135703683365135e-05,4.0678518416825675e-05,0.0001627140736673027,0.0001016962924040854,0.0001016962924040854,8.135703683365135e-05,0.00014237481809686867,0.0,4.0678518416825675e-05,2.0339259208412838e-05,0.0001016962924040854,2.0339259208412838e-05,6.101777762523852e-05
123,07/27/11,-74.15541450230026,-71.00676727204355,-42.74066227270881,-75.41310057404513,-71.53648243007866,-77.8992032035217,0.0001016962924040854,4.0678518416825675e-05,0.00012203555525047705,0.0001627140736673027,2.0339259208412838e-05,0.00012203555525047705,0.0001830533292377368,6.101777762523852e-05,6.101777762523852e-05,6.101777762523852e-05,8.135703683365135e-05,0.0,8.135703683365135e-05,8.135703683365135e-05,2.0339259208412838e-05,4.0678518416825675e-05,0.0,0.0001016962924040854,8.135703683365135e-05,0.0001016962924040854,0.00028474963619373733,8.135703683365135e-05,4.0678518416825675e-05,6.101777762523852e-05,4.0678518416825675e-05,2.0339259208412838e-05,6.101777762523852e-05
124,08/02/11,-73.56513676503108,-70.91222858460529,-47.351690526326955,-74.36692193440962,-71.09510446302292,-77.12078608013283,8.135703683365135e-05,0.0001016962924040854,0.0001627140736673027,0.00014237481809686867,8.135703683365135e-05,0.00014237481809686867,8.135703683365135e-05,8.135703683365135e-05,6.101777762523852e-05,0.0001627140736673027,0.0001830533292377368,8.135703683365135e-05,0.00012203555525047705,0.00014237481809686867,8.135703683365135e-05,8.135703683365135e-05,2.0339259208412838e-05,0.0001016962924040854,0.0001016962924040854,4.0678518416825675e-05,0.00012203555525047705,0.0,8.135703683365135e-05,6.101777762523852e-05,8.135703683365135e-05,2.0339259208412838e-05,4.0678518416825675e-05
125,08/04/11,-73.73976050597203,-70.33858563013938,-43.11211309334687,-73.59316586194551,-71.3066795024053,-75.79039401930854,0.0003050888772122562,8.135703683365135e-05,0.0001016962924040854,0.00014237481809686867,6.101777762523852e-05,0.00022373184037860483,0.00012203555525047705,4.0678518416825675e-05,4.0678518416825675e-05,6.101777762523852e-05,8.135703683365135e-05,2.0339259208412838e-05,0.0001016962924040854,8.135703683365135e-05,2.0339259208412838e-05,4.0678518416825675e-05,2.0339259208412838e-05,8.135703683365135e-05,0.0001016962924040854,6.101777762523852e-05,6.101777762523852e-05,6.101777762523852e-05,4.0678518416825675e-05,2.0339259208412838e-05,6.101777762523852e-05,8.135703683365135e-05,6.101777762523852e-05
126,08/05/11,-71.92035509901692,-76.80192226264182,-4546679.089649232,-70.52343930410635,-73.98544871696694,-72.41274392400076,0.0002033925848081708,0.0001016962924040854,6.101777762523852e-05,0.0001627140736673027,6.101777762523852e-05,8.135703683365135e-05,6.101777762523852e-05,4.0678518416825675e-05,0.00012203555525047705,6.101777762523852e-05,6.101777762523852e-05,4.0678518416825675e-05,0.0,2.0339259208412838e-05,6.101777762523852e-05,0.00014237481809686867,2.0339259208412838e-05,0.0001016962924040854,0.00014237481809686867,2.0339259208412838e-05,0.0001016962924040854,0.00014237481809686867,8.135703683365135e-05,0.0001016962924040854,0.0001830533292377368,0.0001016962924040854,2.0339259208412838e-05
127,08/08/11,-73.36059934402543,-68.85311938129534,-42.416382438050526,-72.66482590570025,-69.71418756204868,-72.87063654792745,0.00014237481809686867,8.135703683365135e-05,4.0678518416825675e-05,0.00012203555525047705,0.0001016962924040854,0.0001627140736673027,2.0339259208412838e-05,6.101777762523852e-05,8.135703683365135e-05,0.0001016962924040854,0.00012203555525047705,4.0678518416825675e-05,2.0339259208412838e-05,2.0339259208412838e-05,4.0678518416825675e-05,0.0,2.0339259208412838e-05,0.0001016962924040854,4.0678518416825675e-05,6.101777762523852e-05,0.00012203555525047705,2.0339259208412838e-05,0.0,4.0678518416825675e-05,6.101777762523852e-05,4.0678518416825675e-05,2.0339259208412838e-05
128,08/09/11,-71.43290330507375,-75.33940605733098,-5513648.948208869,-69.07213721834529,-71.97407533575792,-70.76541225430798,0.0001627140736673027,6.101777762523852e-05,0.0002440711105009541,0.0001016962924040854,0.0002440711105009541,0.00012203555525047705,0.0001627140736673027,8.135703683365135e-05,0.0001016962924040854,4.0678518416825675e-05,0.00012203555525047705,6.101777762523852e-05,2.0339259208412838e-05,8.135703683365135e-05,6.101777762523852e-05,2.0339259208412838e-05,0.00014237481809686867,0.0001830533292377368,2.0339259208412838e-05,8.135703683365135e-05,8.135703683365135e-05,8.135703683365135e-05,6.101777762523852e-05,0.0001016962924040854,6.101777762523852e-05,6.101777762523852e-05,0.0
129,08/10/11,-73.76688695965125,-68.33328898478065,-29.729504088478155,-75.17390291260972,-73.20030234161644,-70.9197509401747,8.135703683365135e-05,6.101777762523852e-05,0.00012203555525047705,6.101777762523852e-05,0.00012203555525047705,0.00012203555525047705,0.00012203555525047705,6.101777762523852e-05,0.0002033925848081708,0.0001016962924040854,2.0339259208412838e-05,6.101777762523852e-05,6.101777762523852e-05,0.0,6.101777762523852e-05,0.0,0.0001830533292377368,0.0001627140736673027,8.135703683365135e-05,4.0678518416825675e-05,0.0001627140736673027,0.00014237481809686867,8.135703683365135e-05,6.101777762523852e-05,6.101777762523852e-05,2.0339259208412838e-05,0.0
130,08/11/11,-71.28831246242024,-76.52687828547913,-3802402.132005787,-69.12204503939624,-71.05435545973951,-74.27366398090737,0.00014237481809686867,0.00012203555525047705,0.00014237481809686867,6.101777762523852e-05,2.0339259208412838e-05,2.0339259208412838e-05,0.00014237481809686867,8.135703683365135e-05,0.00014237481809686867,6.101777762523852e-05,0.00014237481809686867,2.0339259208412838e-05,0.0001016962924040854,0.0,0.0001016962924040854,6.101777762523852e-05,0.00012203555525047705,6.101777762523852e-05,6.101777762523852e-05,0.0,6.101777762523852e-05,0.00014237481809686867,0.0002440711105009541,4.0678518416825675e-05,0.00014237481809686867,8.135703683365135e-05,2.0339259208412838e-05
131,08/15/11,-71.32320117276271,-76.40385670934465,-3693397.0481840493,-69.18932016195055,-71.09551675580809,-75.16125046508917,0.0001016962924040854,8.135703683365135e-05,0.00014237481809686867,8.135703683365135e-05,0.00012203555525047705,8.135703683365135e-05,6.101777762523852e-05,6.101777762523852e-05,0.00014237481809686867,6.101777762523852e-05,0.00014237481809686867,2.0339259208412838e-05,2.0339259208412838e-05,6.101777762523852e-05,8.135703683365135e-05,2.0339259208412838e-05,0.00014237481809686867,2.0339259208412838e-05,8.135703683365135e-05,2.0339259208412838e-05,0.0,6.101777762523852e-05,2.0339259208412838e-05,4.0678518416825675e-05,0.0001830533292377368,0.0001016962924040854,0.0
132,08/16/11,-72.95694971077535,-67.39651738129533,-36.440733366145565,-73.48806590757819,-73.0966698590211,-70.11007956703288,8.135703683365135e-05,8.135703683365135e-05,0.0001016962924040854,0.00012203555525047705,0.00014237481809686867,8.135703683365135e-05,4.0678518416825675e-05,2.0339259208412838e-05,0.00012203555525047705,8.135703683365135e-05,6.101777762523852e-05,4.0678518416825675e-05,6.101777762523852e-05,0.0,6.101777762523852e-05,6.101777762523852e-05,0.0,0.0,2.0339259208412838e-05,6.101777762523852e-05,2.0339259208412838e-05,0.0,8.135703683365135e-05,2.0339259208412838e-05,4.0678518416825675e-05,4.0678518416825675e-05,4.0678518416825675e-05
133,08/18/11,-72.45834568018145,-67.7811299505154,-36.54436191159415,-72.19874555978424,-73.73219361975833,-68.87610286754175,0.0001627140736673027,0.0001016962924040854,0.00014237481809686867,0.0001016962924040854,0.00012203555525047705,0.00012203555525047705,0.00012203555525047705,8.135703683365135e-05,0.0001830533292377368,8.135703683365135e-05,8.135703683365135e-05,8.135703683365135e-05,4.0678518416825675e-05,4.0678518416825675e-05,0.0001016962924040854,8.135703683365135e-05,8.135703683365135e-05,0.0001016962924040854,6.101777762523852e-05,6.101777762523852e-05,2.0339259208412838e-05,6.101777762523852e-05,4.0678518416825675e-05,4.0678518416825675e-05,0.0001627140736673027,6.101777762523852e-05,6.101777762523852e-05
134,08/22/11,-72.64114382918028,-66.53235146867587,-28.142374551207233,-72.31561472624685,-73.39697861650562,-66.0283572778521,0.0001016962924040854,0.0001016962924040854,0.00014237481809686867,0.00012203555525047705,4.0678518416825675e-05,0.00014237481809686867,0.0,2.0339259208412838e-05,0.0001830533292377368,4.0678518416825675e-05,0.0001830533292377368,8.135703683365135e-05,2.0339259208412838e-05,0.00014237481809686867,0.0001016962924040854,8.135703683365135e-05,6.101777762523852e-05,6.101777762523852e-05,2.0339259208412838e-05,4.0678518416825675e-05,4.0678518416825675e-05,6.101777762523852e-05,4.0678518416825675e-05,0.0001016962924040854,0.0001016962924040854,6.101777762523852e-05,8.135703683365135e-05
135,08/25/11,-68.76292728015298,-73.63025585006439,-6373565.618747478,-67.62165691451081,-67.90755844929966,-74.38877969160983,0.00012203555525047705,0.0002033925848081708,0.0001830533292377368,0.0001016962924040854,4.0678518416825675e-05,8.135703683365135e-05,8.135703683365135e-05,8.135703683365135e-05,0.00014237481809686867,0.0001016962924040854,6.101777762523852e-05,8.135703683365135e-05,0.00014237481809686867,0.00012203555525047705,8.135703683365135e-05,0.0001627140736673027,0.00012203555525047705,0.00012203555525047705,0.00012203555525047705,4.0678518416825675e-05,8.135703683365135e-05,8.135703683365135e-05,4.0678518416825675e-05,2.0339259208412838e-05,6.101777762523852e-05,0.0,8.135703683365135e-05
136,08/29/11,-69.67437142100859,-72.1510982634484,-5925801.004400244,-68.8819437924077,-67.51046018627571,-73.15536258968004,0.0001830533292377368,8.135703683365135e-05,4.0678518416825675e-05,0.0001627140736673027,4.0678518416825675e-05,0.00012203555525047705,2.0339259208412838e-05,0.0001016962924040854,8.135703683365135e-05,6.101777762523852e-05,0.00014237481809686867,0.0001016962924040854,8.135703683365135e-05,4.0678518416825675e-05,0.0001016962924040854,2.0339259208412838e-05,6.101777762523852e-05,0.0001016962924040854,2.0339259208412838e-05,0.0,4.0678518416825675e-05,4.0678518416825675e-05,4.0678518416825675e-05,4.0678518416825675e-05,4.0678518416825675e-05,6.101777762523852e-05,8.135703683365135e-05
137,09/01/11,-72.9486416615237,-69.22522999823548,-32.6354646733986,-72.48388272460305,-74.56193293810377,-66.81584650199947,0.0002033925848081708,0.0001016962924040854,6.101777762523852e-05,8.135703683365135e-05,6.101777762523852e-05,6.101777762523852e-05,0.0001016962924040854,8.135703683365135e-05,0.00012203555525047705,8.135703683365135e-05,0.0001016962924040854,8.135703683365135e-05,0.00012203555525047705,4.0678518416825675e-05,4.0678518416825675e-05,4.0678518416825675e-05,0.0001627140736673027,4.0678518416825675e-05,4.0678518416825675e-05,4.0678518416825675e-05,4.0678518416825675e-05,0.0,0.0,6.101777762523852e-05,0.0001016962924040854,0.0,6.101777762523852e-05
138,09/02/11,-71.10000300933895,-73.24244686695116,-5976811.8697711155,-69.8891076513085,-69.53094868452254,-75.43219326497906,0.0001016962924040854,4.0678518416825675e-05,6.101777762523852e-05,0.0001627140736673027,0.00014237481809686867,0.0001627140736673027,0.0001830533292377368,2.0339259208412838e-05,0.0001016962924040854,2.0339259208412838e-05,4.0678518416825675e-05,4.0678518416825675e-05,6.101777762523852e-05,2.0339259208412838e-05,4.0678518416825675e-05,8.135703683365135e-05,2.0339259208412838e-05,0.0,4.0678518416825675e-05,0.0,0.0,6.101777762523852e-05,2.0339259208412838e-05,4.0678518416825675e-05,4.0678518416825675e-05,2.0339259208412838e-05,2.0339259208412838e-05
139,09/06/11,-71.7027884606788,-72.86672805746367,-6500789.909410404,-69.61970614665631,-69.50095544933332,-73.72152467966329,0.0002033925848081708,0.0001016962924040854,0.00014237481809686867,8.135703683365135e-05,0.00014237481809686867,6.101777762523852e-05,0.0001016962924040854,8.135703683365135e-05,0.0002033925848081708,0.00012203555525047705,6.101777762523852e-05,6.101777762523852e-05,6.101777762523852e-05,4.0678518416825675e-05,0.0001627140736673027,6.101777762523852e-05,0.00014237481809686867,2.0339259208412838e-05,0.00012203555525047705,4.0678518416825675e-05,4.0678518416825675e-05,0.0001016962924040854,0.0,0.00014237481809686867,8.135703683365135e-05,2.0339259208412838e-05,0.0
140,09/07/11,-72.88702295485598,-70.50085635801055,-30.820406858461606,-73.91470017564566,-74.09467858615936,-68.7325926409856,0.00014237481809686867,6.101777762523852e-05,0.00014237481809686867,0.0001830533292377368,0.0001016962924040854,0.00012203555525047705,6.101777762523852e-05,0.0001016962924040854,0.00012203555525047705,6.101777762523852e-05,8.135703683365135e-05,4.0678518416825675e-05,4.0678518416825675e-05,8.135703683365135e-05,0.0001016962924040854,2.0339259208412838e-05,2.0339259208412838e-05,0.0001016962924040854,0.0001016962924040854,6.101777762523852e-05,6.101777762523852e-05,8.135703683365135e-05,4.0678518416825675e-05,6.101777762523852e-05,0.0001016962924040854,0.0,0.0
141,09/09/11,-72.79712455722637,-70.9322402894784,-35.727846559137944,-73.12313034690881,-74.35569695639334,-69.60333941298373,0.0002033925848081708,0.0001830533292377368,0.0001627140736673027,0.00014237481809686867,0.0001627140736673027,0.0001627140736673027,8.135703683365135e-05,0.0001016962924040854,0.00014237481809686867,8.135703683365135e-05,0.00012203555525047705,4.0678518416825675e-05,2.0339259208412838e-05,0.0001016962924040854,6.101777762523852e-05,0.0001016962924040854,0.0001016962924040854,2.0339259208412838e-05,8.135703683365135e-05,2.0339259208412838e-05,6.101777762523852e-05,0.00012203555525047705,8.135703683365135e-05,4.0678518416825675e-05,0.00012203555525047705,6.101777762523852e-05,2.0339259208412838e-05
142,09/14/11,-69.48491877221277,-72.20135203464156,-3905964.712605759,-68.31789175720789,-67.9100488712382,-74.97819456032063,0.0001016962924040854,0.0001016962924040854,0.00014237481809686867,0.00014237481809686867,0.0001830533292377368,0.00014237481809686867,4.0678518416825675e-05,6.101777762523852e-05,8.135703683365135e-05,8.135703683365135e-05,0.0002033925848081708,6.101777762523852e-05,8.135703683365135e-05,2.0339259208412838e-05,8.135703683365135e-05,6.101777762523852e-05,6.101777762523852e-05,0.00012203555525047705,4.0678518416825675e-05,2.0339259208412838e-05,8.135703683365135e-05,0.0001016962924040854,0.0,2.0339259208412838e-05,4.0678518416825675e-05,6.101777762523852e-05,0.00012203555525047705
143,09/15/11,-74.2741735899688,-70.42460021517358,-40.336991321024314,-73.71082101967686,-75.54493236484839,-67.2199193927719,6.101777762523852e-05,0.0001016962924040854,0.00026441036607138807,0.00012203555525047705,0.00012203555525047705,0.0001830533292377368,0.0002033925848081708,0.00014237481809686867,0.0001016962924040854,0.00026441036607138807,0.0001016962924040854,2.0339259208412838e-05,0.0001016962924040854,8.135703683365135e-05,0.00012203555525047705,2.0339259208412838e-05,8.135703683365135e-05,0.00014237481809686867,0.0001627140736673027,4.0678518416825675e-05,4.0678518416825675e-05,4.0678518416825675e-05,0.0,0.0001016962924040854,8.135703683365135e-05,4.0678518416825675e-05,8.135703683365135e-05
144,09/16/11,-70.25152783786311,-73.07282660450797,-5582648.4068884915,-69.75652624527255,-68.81857948136746,-76.3102658517075,0.0003050888772122562,0.00012203555525047705,0.0001830533292377368,0.0001830533292377368,0.0001627140736673027,0.00014237481809686867,0.0001016962924040854,4.0678518416825675e-05,0.00014237481809686867,0.00014237481809686867,0.0001830533292377368,2.0339259208412838e-05,2.0339259208412838e-05,0.0001016962924040854,0.00014237481809686867,0.0001016962924040854,0.00014237481809686867,0.00014237481809686867,0.00014237481809686867,4.0678518416825675e-05,6.101777762523852e-05,0.00012203555525047705,0.0,0.0001627140736673027,0.0,0.0,0.00014237481809686867
145,09/21/11,-73.3811737408221,-72.0989265598213,-20.703602057073812,-73.97735097693274,-76.18191891200969,-67.8916140403395,0.0002033925848081708,0.0001016962924040854,8.135703683365135e-05,0.00012203555525047705,6.101777762523852e-05,0.00022373184037860483,4.0678518416825675e-05,0.0001627140736673027,0.0001016962924040854,6.101777762523852e-05,0.00014237481809686867,8.135703683365135e-05,4.0678518416825675e-05,4.0678518416825675e-05,8.135703683365135e-05,6.101777762523852e-05,6.101777762523852e-05,0.00022373184037860483,8.135703683365135e-05,2.0339259208412838e-05,0.0,0.00012203555525047705,8.135703683365135e-05,4.0678518416825675e-05,0.0002440711105009541,4.0678518416825675e-05,4.0678518416825675e-05
146,09/22/11,-69.95297175091648,-72.19731520192445,-7129600.940777771,-67.34125087190958,-67.34710797765415,-76.91143726436921,0.00014237481809686867,8.135703683365135e-05,0.00012203555525047705,8.135703683365135e-05,0.0001016962924040854,0.00012203555525047705,4.0678518416825675e-05,2.0339259208412838e-05,0.0001016962924040854,0.00012203555525047705,8.135703683365135e-05,2.0339259208412838e-05,6.101777762523852e-05,0.00012203555525047705,4.0678518416825675e-05,0.0001016962924040854,6.101777762523852e-05,8.135703683365135e-05,0.0001016962924040854,4.0678518416825675e-05,6.101777762523852e-05,6.101777762523852e-05,6.101777762523852e-05,8.135703683365135e-05,0.0001016962924040854,0.0001016962924040854,6.101777762523852e-05
147,09/27/11,-72.93670673450377,-68.77383148555295,-29.949533190391953,-74.82575279335373,-73.67397825002044,-66.88230993134485,0.0001830533292377368,4.0678518416825675e-05,0.00014237481809686867,0.0001830533292377368,0.0001627140736673027,0.00012203555525047705,6.101777762523852e-05,0.0001016962924040854,8.135703683365135e-05,0.0001627140736673027,0.00014237481809686867,6.101777762523852e-05,4.0678518416825675e-05,6.101777762523852e-05,4.0678518416825675e-05,4.0678518416825675e-05,6.101777762523852e-05,0.0002440711105009541,0.00012203555525047705,6.101777762523852e-05,8.135703683365135e-05,0.00012203555525047705,0.0,6.101777762523852e-05,0.00012203555525047705,6.101777762523852e-05,2.0339259208412838e-05
148,09/28/11,-69.6355365374869,-73.28403438660084,-5571787.342684433,-66.73204834414807,-68.94122048104022,-74.34002077732019,0.0001830533292377368,0.00014237481809686867,0.00026441036607138807,0.00012203555525047705,0.0001016962924040854,0.00014237481809686867,0.0001016962924040854,0.0001016962924040854,8.135703683365135e-05,8.135703683365135e-05,8.135703683365135e-05,6.101777762523852e-05,0.0001016962924040854,6.101777762523852e-05,0.00012203555525047705,0.0001016962924040854,0.0001016962924040854,0.0001016962924040854,0.0001016962924040854,6.101777762523852e-05,4.0678518416825675e-05,0.00012203555525047705,2.0339259208412838e-05,4.0678518416825675e-05,8.135703683365135e-05,4.0678518416825675e-05,8.135703683365135e-05
149,09/29/11,-73.29426597854835,-68.48946126394348,-39.79475053616424,-74.51789914643346,-72.42606361827062,-68.3325074120384,0.0002440711105009541,0.00014237481809686867,0.0001627140736673027,0.0001627140736673027,0.00012203555525047705,0.0001830533292377368,8.135703683365135e-05,0.00012203555525047705,6.101777762523852e-05,0.0001016962924040854,2.0339259208412838e-05,2.0339259208412838e-05,6.101777762523852e-05,4.0678518416825675e-05,0.00012203555525047705,6.101777762523852e-05,6.101777762523852e-05,0.00012203555525047705,0.0001016962924040854,0.00012203555525047705,2.0339259208412838e-05,0.00012203555525047705,6.101777762523852e-05,4.0678518416825675e-05,0.00014237481809686867,6.101777762523852e-05,6.101777762523852e-05
