,Date,Link
251,2010-12-02,https://www.business-standard.com/article/finance/govt-no-to-iifcl-alternative-fund-use-request-110012200067_1.html
252,2010-12-02,https://www.business-standard.com/article/finance/ing-vysya-net-up-16-per-cent-110012200065_1.html
253,2010-12-02,https://www.business-standard.com/article/finance/m-m-fin-net-profit-jumps-111-110012200063_1.html
254,2010-12-02,https://www.business-standard.com/article/finance/kotak-mahindra-bank-net-soars-153-110012200058_1.html
255,2010-12-02,https://www.business-standard.com/article/finance/-there-is-22-per-cent-rise-in-core-profit-110012200056_1.html
256,2010-12-02,https://www.business-standard.com/article/finance/icici-bank-net-drops-26-110012200053_1.html
257,2010-12-02,https://www.business-standard.com/article/finance/sbh-net-up-9-110012200045_1.html
258,2010-12-02,https://www.business-standard.com/article/finance/sbm-net-drops-22-6-in-q3-110012200039_1.html
259,2010-12-02,https://www.business-standard.com/article/finance/uidai-aims-to-register-600-million-users-by-2014-110012200027_1.html
260,2010-12-02,https://www.business-standard.com/article/finance/rupee-drops-to-2-week-low-as-risk-aversion-mounts-110012200006_1.html
261,2010-12-02,https://www.business-standard.com/article/beyond-business/newsmaker-m-k-narayanan-110012200018_1.html
262,2010-12-02,https://www.business-standard.com/article/beyond-business/miles-to-go-before-you-can-smile-110012200013_1.html
263,2010-12-02,https://www.business-standard.com/article/beyond-business/jaipur-festival-exclusive-literary-shmiterary-110012100087_1.html
264,2010-12-02,https://www.business-standard.com/article/opinion/beyond-global-warming-110012200094_1.html
265,2010-12-02,https://www.business-standard.com/article/opinion/larsen-toubro-disappointing-results-110012200086_1.html
266,2010-12-02,https://www.business-standard.com/article/opinion/letters-still-on-track-110012200052_1.html
267,2010-12-02,https://www.business-standard.com/article/opinion/letters-the-next-avatar-110012200051_1.html
268,2010-12-02,https://www.business-standard.com/article/opinion/letters-no-conspiracy-here-110012200050_1.html
269,2010-12-02,https://www.business-standard.com/article/opinion/the-conductor-110012200048_1.html
270,2010-12-02,https://www.business-standard.com/article/opinion/back-in-business-110012200047_1.html
271,2010-12-02,https://www.business-standard.com/article/opinion/shyamal-majumdar-have-time-will-waste-110012200044_1.html
272,2010-12-02,https://www.business-standard.com/article/opinion/subir-roy-keep-fighting-right-through-110012200042_1.html
273,2010-12-02,https://www.business-standard.com/article/opinion/horns-of-dilemma-110012200037_1.html
274,2010-12-02,https://www.business-standard.com/article/opinion/bidder-s-block-110012200033_1.html
275,2010-12-02,https://www.business-standard.com/article/opinion/jamal-mecklai-the-cag-handicap-110012200005_1.html
276,2010-12-02,https://www.business-standard.com/article/opinion/akash-prakash-the-rise-of-etfs-110012200003_1.html
277,2010-12-02,https://www.business-standard.com/article/opinion/software-out-of-trough-110012200001_1.html
278,2010-12-02,https://www.business-standard.com/article/markets/china-eyes-indian-jewellery-markets-110012200095_1.html
279,2010-12-02,https://www.business-standard.com/article/markets/steel-producers-consider-another-price-hike-as-costs-rise-110012200070_1.html
280,2010-12-02,https://www.business-standard.com/article/markets/equities-best-bet-for-indian-investors-110012200028_1.html
281,2010-12-02,https://www.business-standard.com/article/markets/asian-stocks-fall-for-fourth-day-on-china-rate-concern-110012200019_1.html
282,2010-12-02,https://www.business-standard.com/article/markets/nifty-key-support-at-5-000-110012200011_1.html
283,2010-12-02,https://www.business-standard.com/article/markets/looming-inflation-may-keep-gold-prices-high-says-wgc-110012200008_1.html
284,2010-12-02,https://www.business-standard.com/article/markets/spurious-pesticides-cost-farmers-rs-7-000-cr-study-110012200004_1.html
285,2010-12-02,https://www.business-standard.com/article/markets/nse-sees-surge-in-equity-derivatives-trade-110012200002_1.html
286,2010-12-02,https://www.business-standard.com/article/technology/bharti-limelight-link-up-to-deliver-multimedia-services-110012200088_1.html
287,2010-12-02,https://www.business-standard.com/article/technology/tcs-signs-rs-230-cr-bpo-deal-110012200087_1.html
288,2010-12-02,https://www.business-standard.com/article/technology/workers-at-nokia-s-tn-plant-go-on-strike-110012200085_1.html
289,2010-12-02,https://www.business-standard.com/article/technology/wipro-tech-may-lay-off-85-people-in-r-d-110012200081_1.html
290,2010-12-02,https://www.business-standard.com/article/technology/progress-soft-acquires-savvion-inc-110012200057_1.html
291,2010-12-02,https://www.business-standard.com/article/press-releases/nelcast-plans-to-attain-global-leadership-110012100093_1.html
292,2010-12-02,https://www.business-standard.com/article/press-releases/piron-extends-classes-of-ifrs-diploma-course-in-105-cities-of-india-110012100092_1.html
293,2010-12-02,https://www.business-standard.com/article/press-releases/icra-reaffirms-iaaa-rating-to-icici-lombard-for-the-fourth-consecutive-year-110012100091_1.html
294,2010-12-02,https://www.business-standard.com/article/press-releases/gail-completes-route-survey-for-dabhol-bengaluru-pipeline-110012100090_1.html
295,2010-12-02,https://www.business-standard.com/article/press-releases/amada-to-focus-on-pan-indian-expansion-110012100089_1.html
296,2010-12-02,https://www.business-standard.com/article/press-releases/volkswagen-opens-india-s-first-quick-start-modular-3s-dealership-in-raipur-110012100088_1.html
297,2010-12-02,https://www.business-standard.com/article/press-releases/omnitech-q3-revenue-up-by-34-110012100086_1.html
298,2010-12-02,https://www.business-standard.com/article/press-releases/tata-aig-general-insurance-starts-art-insurance-for-hnis-110012100085_1.html
299,2010-12-02,https://www.business-standard.com/article/press-releases/hyundai-opens-dealership-in-mumbai-110012100084_1.html
300,2010-12-02,https://www.business-standard.com/article/press-releases/aditya-bafna-appointed-director-on-nabard-consultancy-services-110012100083_1.html
301,2010-12-02,https://www.business-standard.com/article/press-releases/rainbow-papers-plans-gdr-to-raise-27-mn-110012100082_1.html
302,2010-01-04,https://www.business-standard.com/article/economy-policy/budget-10-depts-ministries-ask-for-the-moon-110010400073_1.html
303,2010-01-04,https://www.business-standard.com/article/companies/cervical-cancer-drug-majors-vie-for-india-pie-110010400009_1.html
304,2010-01-04,https://www.business-standard.com/article/economy-policy/sugar-price-up-on-up-ban-110010400006_1.html
305,2010-01-04,https://www.business-standard.com/article/markets/extended-trade-from-today-brokers-buck-up-110010400002_1.html
306,2010-01-04,https://www.business-standard.com/article/companies/black-rose-owner-ran-two-ships-in-same-name-cid-110010400096_1.html
307,2010-01-04,https://www.business-standard.com/article/companies/bengal-industry-feels-the-heat-as-trade-unionism-grows-again-110010400094_1.html
308,2010-01-04,https://www.business-standard.com/article/companies/nalco-regulates-power-supply-to-smelter-on-dwindling-coal-stock-110010400095_1.html
309,2010-01-04,https://www.business-standard.com/article/companies/kraft-to-sweeten-its-10-billion-pound-cadbury-bid-110010400091_1.html
310,2010-01-04,https://www.business-standard.com/article/companies/job-losses-almost-ended-in-december-us-economy-preview-110010400090_1.html
311,2010-01-04,https://www.business-standard.com/article/companies/uttar-pradesh-industry-ready-with-2010-wish-list-110010400078_1.html
312,2010-01-04,https://www.business-standard.com/article/companies/industrialist-develops-degradable-plastic-from-tannery-waste-110010400074_1.html
313,2010-01-04,https://www.business-standard.com/article/companies/brown-to-talk-to-tata-for-saving-teesside-plants-110010400060_1.html
314,2010-01-04,https://www.business-standard.com/article/companies/bajaj-auto-dec-sales-soar-85-110010400057_1.html
315,2010-01-04,https://www.business-standard.com/article/companies/indian-drug-makers-maintain-pace-of-us-marketing-approvals-110010400055_1.html
316,2010-01-04,https://www.business-standard.com/article/companies/hpcl-to-supply-euro-iv-petrol-in-hyd-110010400050_1.html
317,2010-01-04,https://www.business-standard.com/article/companies/auto-firms-lead-investments-in-tn-110010400047_1.html
318,2010-01-04,https://www.business-standard.com/article/companies/few-companies-can-afford-to-miss-delhi-auto-expo-110010400039_1.html
319,2010-01-04,https://www.business-standard.com/article/companies/ind-barath-to-shift-project-from-ap-to-tn-110010400037_1.html
320,2010-01-04,https://www.business-standard.com/article/companies/ioc-revisits-ennore-project-for-lng-terminal-power-unit-110010400027_1.html
321,2010-01-04,https://www.business-standard.com/article/companies/petrobras-to-exit-ongc-block-shell-keen-to-get-in-110010400023_1.html
322,2010-01-04,https://www.business-standard.com/article/companies/national-fibre-policy-faces-roadblock-110010400007_1.html
323,2010-01-04,https://www.business-standard.com/article/companies/3-more-solar-power-plants-in-orissa-cleared-110010400005_1.html
324,2010-01-04,https://www.business-standard.com/article/companies/new-year-holds-out-promise-for-realty-110010400003_1.html
325,2010-01-04,https://www.business-standard.com/article/companies/official-team-to-visit-anant-coal-mine-110010400001_1.html
326,2010-01-04,https://www.business-standard.com/article/companies/actis-agrees-to-wait-for-clb-order-in-spat-with-nilgiri-8217s-110010300045_1.html
327,2010-01-04,https://www.business-standard.com/article/economy-policy/up-government-changes-licence-schedule-to-lure-new-pharma-units-110010400089_1.html
328,2010-01-04,https://www.business-standard.com/article/economy-policy/welcome-rains-in-uttarakhand-110010400087_1.html
329,2010-01-04,https://www.business-standard.com/article/economy-policy/himachal-records-coldest-and-driest-december-in-15-years-110010400083_1.html
330,2010-01-04,https://www.business-standard.com/article/economy-policy/committee-to-probe-ragging-charges-in-mumbai-college-110010400081_1.html
331,2010-01-04,https://www.business-standard.com/article/economy-policy/dabbawalas-to-represent-maharashtra-on-republic-day-parade-110010400076_1.html
332,2010-01-04,https://www.business-standard.com/article/economy-policy/pune-to-get-own-metropolitan-development-authority-110010400075_1.html
333,2010-01-04,https://www.business-standard.com/article/economy-policy/punjab-farmers-reap-rich-dividends-due-to-less-arrival-of-cotton-110010400072_1.html
334,2010-01-04,https://www.business-standard.com/article/economy-policy/pmo-calls-meeting-on-bsnl-on-january-6-110010400067_1.html
335,2010-01-04,https://www.business-standard.com/article/economy-policy/student-jac-to-block-national-highways-on-january-5-110010400056_1.html
336,2010-01-04,https://www.business-standard.com/article/economy-policy/unions-against-taxing-savings-schemes-on-withdrawal-110010400052_1.html
337,2010-01-04,https://www.business-standard.com/article/economy-policy/external-debt-repayment-rises-7-110010400051_1.html
338,2010-01-04,https://www.business-standard.com/article/economy-policy/debt-recovery-tribunal-cannot-accept-equity-shares-110010400049_1.html
339,2010-01-04,https://www.business-standard.com/article/economy-policy/gst-exemption-list-of-panel-shows-error-110010400048_1.html
340,2010-01-04,https://www.business-standard.com/article/economy-policy/how-big-really-was-the-ipo-scam-110010400046_1.html
341,2010-01-04,https://www.business-standard.com/article/economy-policy/two-major-tax-reforms-to-give-edge-to-indian-businesses-110010400045_1.html
342,2010-01-04,https://www.business-standard.com/article/economy-policy/news-on-royalty-payment-brings-cheer-in-new-year-110010400044_1.html
343,2010-01-04,https://www.business-standard.com/article/economy-policy/sugar-deficit-to-go-on-for-another-year-pawar-110010400043_1.html
344,2010-01-04,https://www.business-standard.com/article/economy-policy/mysore-to-witness-another-rural-religious-fair-at-t-narasipur-110010400036_1.html
345,2010-01-04,https://www.business-standard.com/article/economy-policy/sensitive-water-issue-can-trigger-indo-pak-war-gilani-adviser-110010400035_1.html
346,2010-01-04,https://www.business-standard.com/article/economy-policy/iex-suggests-changes-in-draft-power-mkt-norms-110010400032_1.html
347,2010-01-04,https://www.business-standard.com/article/economy-policy/centre-asks-state-to-aid-in-rail-infra-110010400031_1.html
348,2010-01-04,https://www.business-standard.com/article/economy-policy/farmers-threaten-to-agitate-against-land-acquisition-110010400028_1.html
349,2010-01-04,https://www.business-standard.com/article/economy-policy/govt-to-set-up-rs-4-000-cr-international-shipyard-110010400026_1.html
350,2010-01-04,https://www.business-standard.com/article/economy-policy/dot-may-sell-three-blocks-of-3g-bidders-to-pay-100-by-march-110010400025_1.html
351,2010-01-04,https://www.business-standard.com/article/economy-policy/hc-judge-fires-salvo-at-top-judiciary-110010400022_1.html
352,2010-01-04,https://www.business-standard.com/article/economy-policy/indian-youth-murdered-in-australia-110010400021_1.html
353,2010-01-04,https://www.business-standard.com/article/economy-policy/30-die-due-to-cold-wave-in-up-110010400020_1.html
354,2010-01-04,https://www.business-standard.com/article/economy-policy/fog-constricts-north-india-for-second-day-110010400016_1.html
355,2010-01-04,https://www.business-standard.com/article/economy-policy/fix-reasonable-targets-plan-comm-to-road-ministry-110010400015_1.html
356,2010-01-04,https://www.business-standard.com/article/economy-policy/india-to-have-100-mn-cable-homes-this-year-110010400012_1.html
357,2010-01-04,https://www.business-standard.com/article/economy-policy/-we-want-to-be-among-top-industrialised-states-110010400011_1.html
358,2010-01-04,https://www.business-standard.com/article/finance/nabard-launches-six-projects-in-karnataka-110010400053_1.html
359,2010-01-04,https://www.business-standard.com/article/finance/psu-banks-need-to-fill-40-000-vacancies-110010400030_1.html
360,2010-01-04,https://www.business-standard.com/article/finance/priority-sector-credit-potential-estimated-at-rs-31-255-crore-110010400018_1.html
361,2010-01-04,https://www.business-standard.com/article/opinion/letters-wrong-call-110010400080_1.html
362,2010-01-04,https://www.business-standard.com/article/opinion/the-ghost-who-talks-110010400079_1.html
363,2010-01-04,https://www.business-standard.com/article/opinion/lucky-this-time-110010400064_1.html
364,2010-01-04,https://www.business-standard.com/article/opinion/don-t-junk-that-calendar-110010400063_1.html
365,2010-01-04,https://www.business-standard.com/article/opinion/opportunistic-pricing-110010400062_1.html
366,2010-01-04,https://www.business-standard.com/article/opinion/letters-opinion-matters-110010400058_1.html
367,2010-01-04,https://www.business-standard.com/article/opinion/surinder-kapur-india-inc-passes-the-quality-test-110010400054_1.html
368,2010-01-04,https://www.business-standard.com/article/opinion/av-rajwade-power-shift-110010400042_1.html
369,2010-01-04,https://www.business-standard.com/article/opinion/sunil-jain-media-s-decade-110010400040_1.html
370,2010-01-04,https://www.business-standard.com/article/opinion/sanjaya-baru-2020-is-just-ten-years-away-110010400034_1.html
371,2010-01-04,https://www.business-standard.com/article/opinion/fixing-the-warp-110010400029_1.html
372,2010-01-04,https://www.business-standard.com/article/opinion/from-navaratna-to-maharatna-110010400024_1.html
373,2010-01-04,https://www.business-standard.com/article/opinion/turning-over-a-new-leaf-110010400019_1.html
374,2010-01-04,https://www.business-standard.com/article/opinion/don-t-diss-the-dividend-110010400017_1.html
375,2010-01-04,https://www.business-standard.com/article/markets/smart-portfolios-ends-2009-on-a-high-110010400093_1.html
376,2010-01-04,https://www.business-standard.com/article/markets/markets-at-a-glance-110010400092_1.html
377,2010-01-04,https://www.business-standard.com/article/markets/a-decade-of-good-returns-110010400088_1.html
378,2010-01-04,https://www.business-standard.com/article/markets/exploit-low-volatility-in-range-trading-market-110010400086_1.html
379,2010-01-04,https://www.business-standard.com/article/markets/volumes-volatility-should-rise-110010400085_1.html
380,2010-01-04,https://www.business-standard.com/article/markets/-scattered-rainfall-creates-anxious-moments-for-rabi-crops-110010400084_1.html
381,2010-01-04,https://www.business-standard.com/article/markets/eyeing-acquisitions-110010400082_1.html
382,2010-01-04,https://www.business-standard.com/article/markets/analysts-39-corner-110010400077_1.html
383,2010-01-04,https://www.business-standard.com/article/markets/-gold-is-my-favourite-currency-110010400070_1.html
384,2010-01-04,https://www.business-standard.com/article/markets/cai-to-expand-network-of-cotton-testing-labs-110010400071_1.html
385,2010-01-04,https://www.business-standard.com/article/markets/sugar-prices-in-u-khand-touch-all-time-high-110010400069_1.html
386,2010-01-04,https://www.business-standard.com/article/markets/bullish-signals-for-2010-110010400065_1.html
387,2010-01-04,https://www.business-standard.com/article/markets/insurers-may-invest-rs-40k-cr-in-equity-mkts-110010400014_1.html
388,2010-01-04,https://www.business-standard.com/article/markets/three-new-ipo-listings-this-week-to-test-markets-110010400013_1.html
389,2010-01-04,https://www.business-standard.com/article/management/dilliwalas-hear-it-from-delhi-ki-beti-110010400097_1.html
390,2010-01-04,https://www.business-standard.com/article/management/india-passes-with-flying-colours-110010400066_1.html
391,2010-01-04,https://www.business-standard.com/article/management/typhoo-tees-off-in-india-110010400061_1.html
392,2010-01-04,https://www.business-standard.com/article/management/post-2009-lull-promising-placements-for-nift-in-2010-110010400041_1.html
393,2010-01-04,https://www.business-standard.com/article/management/education-trend-2010-what-lies-ahead-110010400038_1.html
394,2010-01-04,https://www.business-standard.com/article/management/delayed-cat-results-hit-b-school-admissions-110010400033_1.html
395,2010-01-04,https://www.business-standard.com/article/technology/mtnl-wants-govt-to-pay-its-pension-liability-110010400059_1.html
396,2010-01-04,https://www.business-standard.com/article/technology/players-make-electronic-gadgets-to-suit-desi-tastes-110010400010_1.html
397,2010-01-04,https://www.business-standard.com/article/technology/speak-with-hands-free-110010400008_1.html
398,2010-01-04,https://www.business-standard.com/article/technology/an-app-for-every-child-110010400004_1.html
399,2010-01-04,https://www.business-standard.com/article/pf/insuring-the-future-110010400068_1.html
400,2010-12-01,https://www.business-standard.com/article/companies/dr-reddy-s-posts-rs-522-crore-net-loss-110012100013_1.html
401,2010-12-01,https://www.business-standard.com/article/finance/insurance-fee-may-be-cut-in-phases-110012100010_1.html
402,2010-12-01,https://www.business-standard.com/article/technology/wipro-net-up-21-at-rs-1-217-cr-110012100009_1.html
403,2010-12-01,https://www.business-standard.com/article/economy-policy/govt-to-relax-fdi-norms-110012100006_1.html
404,2010-12-01,https://www.business-standard.com/article/companies/two-power-plants-proposed-near-kanpur-110012100078_1.html
405,2010-12-01,https://www.business-standard.com/article/companies/private-sector-role-key-to-assam-farm-sector-revival-say-experts-110012100076_1.html
406,2010-12-01,https://www.business-standard.com/article/companies/bharti-walmart-expands-business-in-punjab-110012100074_1.html
407,2010-12-01,https://www.business-standard.com/article/companies/lyondell-gets-more-time-to-plan-reorganisation-110012100069_1.html
408,2010-12-01,https://www.business-standard.com/article/companies/skoda-to-benefit-from-vw-expansion-110012100068_1.html
409,2010-12-01,https://www.business-standard.com/article/companies/steel-producers-cautioned-on-carbon-emission-110012100065_1.html
410,2010-12-01,https://www.business-standard.com/article/companies/new-vaccine-may-help-cure-multiple-diseases-110012100060_1.html
411,2010-12-01,https://www.business-standard.com/article/companies/plea-to-make-mysore-airport-operational-110012100058_1.html
412,2010-12-01,https://www.business-standard.com/article/companies/wipro-to-invest-rs-600-cr-on-west-bengal-campus-110012100055_1.html
413,2010-12-01,https://www.business-standard.com/article/companies/adani-power-registers-its-cdm-project-under-unfccc-110012100049_1.html
414,2010-12-01,https://www.business-standard.com/article/companies/nissan-to-roll-out-cars-from-may-110012100039_1.html
415,2010-12-01,https://www.business-standard.com/article/companies/future-group-s-home-retailing-sees-turnaround-110012100031_1.html
416,2010-12-01,https://www.business-standard.com/article/companies/rcom-wants-action-against-its-special-auditor-110012100027_1.html
417,2010-12-01,https://www.business-standard.com/article/companies/adag-jv-dreamworks-to-make-movie-on-martin-luther-110012100021_1.html
418,2010-12-01,https://www.business-standard.com/article/companies/jsw-steel-to-set-up-1-600-mw-power-plant-110012100014_1.html
419,2010-12-01,https://www.business-standard.com/article/companies/uac-stops-work-on-posco-s-rehab-colony-110012100004_1.html
420,2010-12-01,https://www.business-standard.com/article/economy-policy/mp-govt-may-raise-upper-slab-of-vat-110012100077_1.html
421,2010-12-01,https://www.business-standard.com/article/economy-policy/rss-call-to-see-us-design-110012100071_1.html
422,2010-12-01,https://www.business-standard.com/article/economy-policy/wen-walks-tightrope-as-overheating-threatens-china-110012100067_1.html
423,2010-12-01,https://www.business-standard.com/article/economy-policy/china-asks-some-banks-to-limit-lending-110012100061_1.html
424,2010-12-01,https://www.business-standard.com/article/economy-policy/jd-s-gets-new-chief-in-state-110012100057_1.html
425,2010-12-01,https://www.business-standard.com/article/economy-policy/state-panel-to-look-into-cane-growers-demands-110012100056_1.html
426,2010-12-01,https://www.business-standard.com/article/economy-policy/maha-to-levy-entertainment-tax-on-ipl-matches-110012100034_1.html
427,2010-12-01,https://www.business-standard.com/article/economy-policy/skipping-pan-will-attract-higher-tax-110012100032_1.html
428,2010-12-01,https://www.business-standard.com/article/economy-policy/ipcc-admits-himalayan-blunder-110012100029_1.html
429,2010-12-01,https://www.business-standard.com/article/economy-policy/vidarbha-bandh-causes-rs-1-000-cr-loss-110012100026_1.html
430,2010-12-01,https://www.business-standard.com/article/economy-policy/state-seeks-rs-1-805-crore-for-railway-projects-110012100008_1.html
431,2010-12-01,https://www.business-standard.com/article/economy-policy/cm-asks-officials-to-streamline-schemes-110012100003_1.html
432,2010-12-01,https://www.business-standard.com/article/economy-policy/bandh-hits-normal-life-ou-tense-110012100002_1.html
433,2010-12-01,https://www.business-standard.com/article/economy-policy/dit-joins-hands-with-railways-ministry-to-create-awareness-on-ict-110012000073_1.html
434,2010-12-01,https://www.business-standard.com/article/finance/axis-bank-homes-in-on-new-headquarters-110012100066_1.html
435,2010-12-01,https://www.business-standard.com/article/finance/sbi-plans-3mn-tiny-cards-in-1yr-110012100064_1.html
436,2010-12-01,https://www.business-standard.com/article/finance/-t-rowe-price-is-not-for-calling-shots-at-uti-110012100045_1.html
437,2010-12-01,https://www.business-standard.com/article/finance/credit-growth-seen-at-20-next-year-sbi-110012100043_1.html
438,2010-12-01,https://www.business-standard.com/article/finance/india-infoline-net-doubles-110012100040_1.html
439,2010-12-01,https://www.business-standard.com/article/finance/muthoot-capital-profit-up-33-110012100036_1.html
440,2010-12-01,https://www.business-standard.com/article/finance/state-bank-of-hyderabad-net-up-110012100033_1.html
441,2010-12-01,https://www.business-standard.com/article/finance/yes-bank-net-up-19-110012100024_1.html
442,2010-12-01,https://www.business-standard.com/article/finance/decision-on-ifci-bond-conversion-after-review-of-business-model-110012100019_1.html
443,2010-12-01,https://www.business-standard.com/article/finance/hdfc-net-up-23-on-strong-disbursals-110012100016_1.html
444,2010-12-01,https://www.business-standard.com/article/finance/capital-inflow-surge-rupee-rise-to-weigh-on-rbi-policy-action-110012100015_1.html
445,2010-12-01,https://www.business-standard.com/article/beyond-business/looking-back-to-see-the-future-110012100052_1.html
446,2010-12-01,https://www.business-standard.com/article/opinion/letters-why-blame-basu-110012100054_1.html
447,2010-12-01,https://www.business-standard.com/article/opinion/letters-bias-110012100053_1.html
448,2010-12-01,https://www.business-standard.com/article/opinion/letters-is-the-science-wrong-110012100051_1.html
449,2010-12-01,https://www.business-standard.com/article/opinion/letters-financial-inclusion-110012100050_1.html
450,2010-12-01,https://www.business-standard.com/article/opinion/back-from-the-shower-110012100048_1.html
451,2010-12-01,https://www.business-standard.com/article/opinion/pulling-all-stops-110012100047_1.html
452,2010-12-01,https://www.business-standard.com/article/opinion/winter-sun-110012100044_1.html
453,2010-12-01,https://www.business-standard.com/article/opinion/3-idiots-part-2-110012100042_1.html
454,2010-12-01,https://www.business-standard.com/article/opinion/kanika-datta-labouring-under-illusions-110012100041_1.html
455,2010-12-01,https://www.business-standard.com/article/opinion/k-subrahmanyam-does-india-need-an-nsa-110012100037_1.html
456,2010-12-01,https://www.business-standard.com/article/opinion/latha-jishnu-perils-of-the-us-model-110012100035_1.html
457,2010-12-01,https://www.business-standard.com/article/opinion/nitin-desai-the-40-40-20-world-110012100028_1.html
458,2010-12-01,https://www.business-standard.com/article/opinion/the-bitter-truth-110012100025_1.html
459,2010-12-01,https://www.business-standard.com/article/opinion/hdfc-in-fine-fettle-110012100020_1.html
460,2010-12-01,https://www.business-standard.com/article/opinion/the-skeletons-tumble-out-110012100017_1.html
461,2010-12-01,https://www.business-standard.com/article/markets/paddy-productivity-falls-in-chhattisgarh-110012100073_1.html
462,2010-12-01,https://www.business-standard.com/article/markets/salt-production-to-double-by-2020-110012100046_1.html
463,2010-12-01,https://www.business-standard.com/article/markets/strong-support-at-5-180-110012100038_1.html
464,2010-12-01,https://www.business-standard.com/article/markets/-psus-as-an-asset-class-is-a-good-investment-theme-110012100030_1.html
465,2010-12-01,https://www.business-standard.com/article/markets/uti-s-revamp-nears-completion-110012100023_1.html
466,2010-12-01,https://www.business-standard.com/article/markets/narayanaswamy-to-steer-murthy-s-catamaran-110012100011_1.html
467,2010-12-01,https://www.business-standard.com/article/markets/volatile-markets-end-flat-on-global-cues-realty-stocks-fall-110012100007_1.html
468,2010-12-01,https://www.business-standard.com/article/markets/fund-managers-expect-rally-to-go-on-in-2010-110012100005_1.html
469,2010-12-01,https://www.business-standard.com/article/markets/pawar-warns-states-of-milk-shortage-110012100001_1.html
470,2010-12-01,https://www.business-standard.com/article/management/the-nissan-370z-is-here-110012100022_1.html
471,2010-12-01,https://www.business-standard.com/article/management/kraft-set-to-get-a-taste-of-india-110012100018_1.html
472,2010-12-01,https://www.business-standard.com/article/technology/ca-india-looks-at-new-verticals-partnerships-110012100072_1.html
473,2010-12-01,https://www.business-standard.com/article/technology/information-technology-task-force-submits-report-110012100062_1.html
474,2010-12-01,https://www.business-standard.com/article/technology/pcs-now-look-like-your-tv-110012100059_1.html
475,2010-12-01,https://www.business-standard.com/article/technology/-as-of-now-everybody-is-in-a-mood-to-spend-110012100012_1.html
476,2010-12-01,https://www.business-standard.com/article/press-releases/triveni-q1fy-10-net-sales-up-33-at-rs-487-cr-110012000084_1.html
477,2010-12-01,https://www.business-standard.com/article/press-releases/be-in-touch-with-your-circle-of-friends-with-fly-circle-110012000083_1.html
478,2010-12-01,https://www.business-standard.com/article/press-releases/bihar-tubes-inaugurates-south-india-s-largest-steel-tube-plant-at-hosur-today-110012000082_1.html
479,2010-12-01,https://www.business-standard.com/article/press-releases/reliance-communications-launches-night-calling-packs-110012000081_1.html
480,2010-12-01,https://www.business-standard.com/article/press-releases/thangamayil-jewellery-ipo-opens-on-january-27th-110012000080_1.html
481,2010-12-01,https://www.business-standard.com/article/press-releases/hero-honda-fih-world-cup-2010-launches-official-website-110012000079_1.html
482,2010-12-01,https://www.business-standard.com/article/press-releases/mahindra-lifespaces-pat-grows-by-147-in-q3-110012000078_1.html
483,2010-12-01,https://www.business-standard.com/article/press-releases/rainbow-papers-plans-gdr-to-raise-27-mn-110012000077_1.html
484,2010-12-01,https://www.business-standard.com/article/press-releases/tata-communications-launches-its-largest-indian-data-center-at-pune-110012000076_1.html
485,2010-12-01,https://www.business-standard.com/article/press-releases/ashley-alteams-new-manufacturing-facility-inaugurated-110012000075_1.html
486,2010-12-01,https://www.business-standard.com/article/press-releases/strategic-acquisition-by-t-rowe-price-in-uti-amc-110012000074_1.html
487,2010-12-01,https://www.business-standard.com/article/press-releases/be-in-touch-with-your-circle-of-friends-with-fly-circle-110012000072_1.html
488,2010-12-01,https://www.business-standard.com/article/press-releases/maersk-line-named-best-performer-in-shipping-line-category-110012000071_1.html
489,2010-12-01,https://www.business-standard.com/article/pf/banking-queries-manju-srivatsa-110012100075_1.html
490,2010-12-01,https://www.business-standard.com/article/pf/take-a-long-term-view-on-contra-moves-110012100070_1.html
491,2010-12-01,https://www.business-standard.com/article/pf/last-minute-tax-tips-110012100063_1.html
492,2010-12-02,https://www.business-standard.com/article/economy-policy/govt-to-start-3g-auction-on-feb-25-110012200068_1.html
493,2010-12-02,https://www.business-standard.com/article/markets/brokerage-mf-top-bosses-go-places-110012200064_1.html
494,2010-12-02,https://www.business-standard.com/article/markets/overheating-china-melts-indian-market-110012200059_1.html
495,2010-12-02,https://www.business-standard.com/article/companies/usl-net-profit-up-three-times-110012200097_1.html
496,2010-12-02,https://www.business-standard.com/article/companies/bhel-net-up-36-110012200096_1.html
497,2010-12-02,https://www.business-standard.com/article/companies/idea-cellular-net-drops-22-5-110012200093_1.html
498,2010-12-02,https://www.business-standard.com/article/companies/dr-reddy-s-shares-continue-to-slip-on-betapharm-issue-110012200091_1.html
499,2010-12-02,https://www.business-standard.com/article/companies/ongc-net-profit-up-23-110012200090_1.html
500,2010-12-02,https://www.business-standard.com/article/companies/gm-looking-at-selling-5-000-units-of-chevrolet-beat-110012200089_1.html
501,2010-12-02,https://www.business-standard.com/article/companies/channel-partners-eye-big-biz-in-realty-110012200083_1.html
502,2010-12-02,https://www.business-standard.com/article/companies/gammon-infra-for-stakes-in-airport-projects-abroad-110012200084_1.html
503,2010-12-02,https://www.business-standard.com/article/companies/big-bazaar-outlets-to-come-up-in-rourkela-sambalpur-110012200079_1.html
504,2010-12-02,https://www.business-standard.com/article/companies/ihcl-s-stake-in-orient-takes-a-hit-110012200078_1.html
