,Date,Headline,Alternate Headline,Link
113,2018-01-02,"
					 					 An advertiser's handbook for 2018					 ","Certain big predictions that advertisers and marketers must get ready for, in the new year",https://www.business-standard.com/article/specials/an-advertiser-s-handbook-for-2018-118010100929_1.html
114,2018-01-02,"
					 					 Put fresh money in short-term funds					 ",Restrict investment in dynamic or income fund to 20-30% of debt portfolio,https://www.business-standard.com/article/pf/put-fresh-money-in-short-term-funds-118010100950_1.html
115,2018-01-02,"
					 					 Last Jedi becomes the top-grossing US movie of 2017					 ","The Last Jedi has tallied $1.04 billion, Disney said",https://www.business-standard.com/article/current-affairs/last-jedi-becomes-the-top-grossing-us-movie-of-2017-118010200043_1.html
116,2018-01-02,"
					 					 Fog delays 400 trains and 500 flights					 ","While planes could land in Delhi, they were delayed because of the unavailability of parking bays",https://www.business-standard.com/article/current-affairs/fog-delays-400-trains-and-500-flights-118010200039_1.html
117,2018-01-02,"
					 					 Mumbai pub fire: BMC crackdown on illegal structures continues					 ",More than 420 LPG cylinders were seized from various eateries for violation of norms related to their use and storage,https://www.business-standard.com/article/current-affairs/mumbai-pub-fire-bmc-crackdown-on-illegal-structures-continues-118010100854_1.html
118,2018-01-02,"
					 					 IndiGo exempts Indian sportspersons from paying weapon-handling charges					 ","In order to avail the exemption offered by IndiGo, a passenger will have to provide a government recognised document",https://www.business-standard.com/article/current-affairs/indigo-exempts-indian-sportspersons-from-paying-weapon-handling-charges-118010100936_1.html
119,2018-01-02,"
					 					 Rocket launches and moon trips to look forward to in 2018					 ",Elon Musk and his company's rocket scientists aim to make an early mark on 2018's calendar of space launch events,https://www.business-standard.com/article/current-affairs/rocket-launches-and-moon-trips-to-look-forward-to-in-2018-118010200022_1.html
120,2018-01-02,"
					 					 Mumbai pub tragedy: Why fire training is a must					 ",There is no training in schools and colleges as to what should be done in emergencies a common man would meet - like in many foreign countries,https://www.business-standard.com/article/current-affairs/mumbai-pub-tragedy-why-fire-training-is-a-must-118010100941_1.html
121,2018-01-02,"
					 					 Pakistan plans to seize 26/11 mastermind Hafiz Saeed's assets, charities					 ",The United States has labelled Hafeez Saeed's JuD and FIF as 'terrorist fronts' for Lashkar-e-Taiba,https://www.business-standard.com/article/international/pakistan-plans-to-seize-26-11-mastermind-hafiz-saeed-s-assets-charities-118010100409_1.html
122,2018-01-02,"
					 					 Pakistan FM meets PM after Trump's remarks					 ",Trump accused Pakistan of giving nothing to the US but 'lies and deceit' in return for $33 billion aid,https://www.business-standard.com/article/international/pakistan-fm-meets-pm-after-trump-s-remarks-118010100761_1.html
123,2018-01-02,"
					 					 President Trump says Pakistan has given US nothing but 'lies and deceit'					 ",Trump accused Pak of providing shelter to the same organisations that try every single day to kill Americans,https://www.business-standard.com/article/international/president-trump-says-pakistan-has-given-us-nothing-but-lies-and-deceit-118010200052_1.html
124,2018-01-02,"
					 					 Democrats in high-tax states plot to blunt impact of new tax law					 ","The new tax law caps state and local tax deductions at $10,000; they were previously unlimited",https://www.business-standard.com/article/international/democrats-in-high-tax-states-plot-to-blunt-impact-of-new-tax-law-118010200047_1.html
125,2018-01-02,"
					 					 Iran's Rouhani backs people's right to protest					 ",Authorities restricted access to Iran's most popular social-media platform in response to one of the biggest shows of dissent against the country's leadership in years,https://www.business-standard.com/article/international/iran-s-rouhani-backs-people-s-right-to-protest-118010200051_1.html
126,2018-01-02,"
					 					 North Korea says time to talk with Seoul					 ",North Korea also views its participation in Winter Olympics as a way to help South Korean government,https://www.business-standard.com/article/international/north-korea-says-time-to-talk-with-seoul-118010200046_1.html
127,2018-01-02,"
					 					 Tech firms drawn into lawmakers' battle over deterring online sex trade					 ","As House, Senate panels separately weigh solutions, Internet sites are fearful of losing the broad immunity granted to online businesses under federal law",https://www.business-standard.com/article/international/tech-firms-drawn-into-lawmakers-battle-over-deterring-online-sex-trade-118010200004_1.html
128,2018-01-02,"
					 					 How do you vote? 50 million Google images give a clue					 ","For computers, as for humans, reading and observation are two distinct ways to understand the world, said a researcher",https://www.business-standard.com/article/international/how-do-you-vote-50-million-google-images-give-a-clue-118010100945_1.html
129,2018-01-02,"
					 					 Tripura polls 2018: Sitaram Yechury stays optimistic					 ",Yechury said he was certain a Left Front government would be formed in Tripura after the polls due in early 2018,https://www.business-standard.com/article/politics/tripura-polls-2018-sitaram-yechury-stays-optimistic-118010100939_1.html
130,2018-01-02,"
					 					 Rajinikanth's blockbuster plan					 ","'One man cannot achieve that, all of you have to stand with me,' said Rajinikanth",https://www.business-standard.com/article/politics/rajinikanth-s-blockbuster-plan-118010100927_1.html
131,2018-01-03,"
					 					 Govt notifies terms of electoral bonds to ensure clean political funding					 ","Interest-free bonds for political funding, with 15-day validity, will be available at select SBI branches",https://www.business-standard.com/article/economy-policy/govt-notifies-terms-of-electoral-bonds-to-ensure-clean-political-funding-118010200896_1.html
132,2018-01-03,"
					 					 Sebi working with FinMin on new framework on algorithm trading					 ",Sebi will soon issue a consultation paper seeking market feedback,https://www.business-standard.com/article/markets/sebi-working-with-finmin-on-new-framework-on-algorithm-trading-118010201160_1.html
133,2018-01-03,"
					 					 Air passenger demand up by 57% in 2016-17: Jayant Sinha					 ","Domestic demand rose 68.2%, while international traffic surged 27.2% in the year ending March 2017, compared to 2013-14: Sinha",https://www.business-standard.com/article/companies/air-passenger-demand-up-by-57-in-2016-17-jayant-sinha-118010300050_1.html
134,2018-01-03,"
					 					 Gujarat NRE Coke insolvency: 2,000 jobs at risk after CoC rejects sole bid					 ",Gujarat NRE Coke owes banks around Rs 55 bn inclusive of interest,https://www.business-standard.com/article/companies/gujarat-nre-coke-insolvency-2-000-jobs-at-risk-after-coc-rejects-sole-bid-118010200758_1.html
135,2018-01-03,"
					 					 Tamil Nadu has no locus standi in Nissan global dispute: Centre to court					 ",Tamil Nadu govt has sought an injunction against the International Tribunal in Singapore hearing a complaint raised by Nissan against the Union of India,https://www.business-standard.com/article/economy-policy/tamil-nadu-has-no-locus-standi-in-nissan-global-dispute-centre-to-court-118010200964_1.html
136,2018-01-03,"
					 					 NPPA fixes retail prices of 14 formulations					 ",The formulations with fixed retail prices include Telmisartan and Chlorthalidone Tablet used in treating high blood pressure marketed by Sun Pharma,https://www.business-standard.com/article/companies/nppa-fixes-retail-prices-of-14-formulations-118010200573_1.html
137,2018-01-03,"
					 					 Trai issues interconnect rules, fixes stiff fine for violation					 ","Trai has also laid down 'formula' that would act as ceiling for bank guarantees in case of interconnection, instead of current practice of such guarantees being negotiated between operators",https://www.business-standard.com/article/companies/trai-issues-interconnect-rules-fixes-stiff-fine-for-violation-118010300040_1.html
138,2018-01-03,"
					 					 LIC to reduce exposure in Tata Sons					 ",A Tata Sons spokesperson declined to comment but insiders said the group is in talks with other lenders on alternative fundraising,https://www.business-standard.com/article/companies/lic-to-reduce-exposure-in-tata-sons-118010300034_1.html
139,2018-01-03,"
					 					 Air India's projected net loss for 2017-18 less than 2016-17					 ",The projected net loss of Air India in the budget estimates for 2017-18 stood at Rs 35.79 bn as against Rs 36.43 bn for 2016-17,https://www.business-standard.com/article/companies/air-india-s-projected-net-loss-for-2017-18-less-than-2016-17-118010300023_1.html
140,2018-01-03,"
					 					 Two-wheeler and commercial vehicle sales end 2017 in top gear					 ","Automobile sales in India fell 18.66% in December 2016, the steepest in 16 years as severe cash crunched forced consumers to put off purchase",https://www.business-standard.com/article/companies/two-wheeler-and-commercial-vehicle-sales-end-2017-in-top-gear-118010300017_1.html
141,2018-01-03,"
					 					 Bandhan Bank: A relationship worth trying					 ",Bank offers moat to investors but IPO needs to be rightly priced,https://www.business-standard.com/article/companies/bandhan-bank-a-relationship-worth-trying-118010300012_1.html
142,2018-01-03,"
					 					 Low-key start to Salil Parekh's Infosys innings					 ",Parekh in a video address to employees expressed delight on leading the iconic company,https://www.business-standard.com/article/companies/low-key-start-to-salil-parekh-s-infosys-innings-118010300006_1.html
143,2018-01-03,"
					 					 Healthy trend: Indian pharma firms see rise in USFDA drug approvals in FY18					 ","Ahmedabad-headquartered Cadila Healthcare has received the largest number of approvals, at 76, so far in FY18",https://www.business-standard.com/article/companies/healthy-trend-indian-pharma-firms-see-rise-in-usfda-drug-approvals-in-fy18-118010200874_1.html
144,2018-01-03,"
					 					 Amara Raja plans to double revenue in 3 years, overtake Exide					 ","ARBL has been among the preferred vendors in a wide spectrum of companies - from infrastructure and power to railways and telecom, among others",https://www.business-standard.com/article/companies/amara-raja-plans-to-double-revenue-in-3-years-overtake-exide-118010201123_1.html
145,2018-01-03,"
					 					 YouTube plays an Indian tune					 ","The Google-owned video platform goes all out to woo Indian advertisers, looks to leverage growing clout with regional language viewers",https://www.business-standard.com/article/companies/youtube-plays-an-indian-tune-118010201090_1.html
146,2018-01-03,"
					 					 Infosys to leave turmoil behind as Salil Parekh takes over as CEO today					 ",Salil S Parekh will take over as the chief executive of Infosys on Tuesday,https://www.business-standard.com/article/companies/parekh-era-will-now-be-the-focus-at-infosys-118010100955_1.html
147,2018-01-03,"
					 					 'Safest' 8% bond not being closed; govt only replaced it with 7.75% scheme					 ","After drawing flak for closing the most sought-after investment instrument, particularly among senior citizens, Economic Affairs Secretary Subhash Chandra Garg clarifies only the rate has been tweaked",https://www.business-standard.com/article/economy-policy/govt-not-closing-8-savings-bond-economic-affairs-secretary-clarifiesok-118010200237_1.html
148,2018-01-03,"
					 					 After pulses, Centre wants states and ministries to distribute milk					 ",They are asked to distribute milk In welfare programmes through aanganwadis; co-operatives also directed to raise export right away,https://www.business-standard.com/article/economy-policy/after-pulses-centre-wants-states-and-ministries-to-distribute-milk-118010200996_1.html
149,2018-01-03,"
					 					 Prepaid meter roll-out to face regulatory hurdles					 ","Policy panel to prepare standards, based on global experience",https://www.business-standard.com/article/economy-policy/prepaid-meter-roll-out-to-face-regulatory-hurdles-118010300042_1.html
150,2018-01-03,"
					 					 ICRA estimates MTM loss of Rs 155 billion for banks					 ",Banks need to value their trading portfolio in sync with the market rate,https://www.business-standard.com/article/economy-policy/icra-estimates-mtm-loss-of-rs-155-billion-for-banks-118010300045_1.html
151,2018-01-03,"
					 					 Heavy set-up costs hurt payments banks' profitability: RBI					 ","Payments banks were created to improve access to formal financial channels or services for small depositors, businesses, low-income households and others, who typically reside and/or work in the rural",https://www.business-standard.com/article/economy-policy/heavy-set-up-costs-hurt-payments-banks-profitability-rbi-118010300056_1.html
152,2018-01-03,"
					 					 Rlys to triple freight traffic, follow reciprocation policy for foreign cos					 ",It plans to procure Rs 20 billion-worth rails from the private sector for the first time in last three decades,https://www.business-standard.com/article/economy-policy/rlys-to-triple-freight-traffic-follow-reciprocation-policy-for-foreign-cos-118010200722_1.html
153,2018-01-03,"
					 					 Dissenting lender to be paid liquidation value					 ",Amendments to the IBBI (Insolvency Resolution Process for Corporate Persons) Regulations say liquidation value to be paid to dissenting lenders will have to be kept confidential,https://www.business-standard.com/article/economy-policy/dissenting-lender-to-be-paid-liquidation-value-118010300024_1.html
154,2018-01-03,"
					 					 India's Manufacturing PMI hits 5-year high in December					 ",The country's manufacturing sector witnessed higher payroll figures in December while the rate of job creation rose to its highest since August 2012,https://www.business-standard.com/article/economy-policy/india-s-manufacturing-pmi-hits-5-year-high-in-december-118010200171_1.html
155,2018-01-03,"
					 					 P2P players blame lending limit for rising costs					 ",Industry players want the RBI to raise the lending limit for individual borrowers and remove it for institutional lenders,https://www.business-standard.com/article/finance/p2p-players-blame-lending-limit-for-rising-costs-118010300058_1.html
156,2018-01-03,"
					 					 SBI earns Rs 18 bn in minimum balance penalty during Apr-Nov					 ",SBI has close to 405 million savings account customers,https://www.business-standard.com/article/finance/sbi-earns-rs-18-bn-in-minimum-balance-penalty-during-apr-nov-118010300052_1.html
157,2018-01-03,"
					 					 A perfectionist's imperfect mind					 ",Book review of 'Imperfect',https://www.business-standard.com/article/beyond-business/a-perfectionist-s-imperfect-mind-118010201159_1.html
158,2018-01-03,"
					 					 Reversing crude oil cycle is bad for India					 ",Threats of supply disruption caused by political trouble may add to upside pressures due to supply cuts agreed upon by other Opec members and Russia,https://www.business-standard.com/article/opinion/reversing-crude-oil-cycle-is-bad-for-india-118010201186_1.html
159,2018-01-03,"
					 					 Unreliable neighbour					 ",Pakistan has come to enjoy the dubious distinction of frequently sending self-serving messages the world over,https://www.business-standard.com/article/opinion/unreliable-neighbour-118010201133_1.html
160,2018-01-03,"
					 					 No shortcut to reform					 ",Legalising fixed-term employment is not enough,https://www.business-standard.com/article/opinion/no-shortcut-to-reform-118010201115_1.html
161,2018-01-03,"
					 					 What after identification?					 ",Endgame in Assam's citizen-identification exercise unclear,https://www.business-standard.com/article/opinion/what-after-identification-118010201122_1.html
162,2018-01-03,"
					 					 Weakening of theocracy in Saudi Arabia and Iran is in India's interest					 ",Saudi Crown Prince Mohammed is attempting to do top-down what at least some of the Iranian protesters are trying to do bottom-up,https://www.business-standard.com/article/opinion/across-the-persian-gulf-a-cry-against-theocracy-118010201138_1.html
163,2018-01-03,"
					 					 Why states need to catch up with the Centre in budgetary transparency too					 ",The fact is that the combined budget size of all the states and their deficit are now bigger than those of the Centre,https://www.business-standard.com/article/opinion/when-states-overtake-the-centre-118010201149_1.html
164,2018-01-03,"
					 					 Quick fix solution to recover bank debt					 ","Will the ministry of corporate affairs consider invoking the provisions of Section 396 of the Companies Act, 1956 to make recoveries for bank loan defaults?",https://www.business-standard.com/article/opinion/quick-fix-solution-to-recover-bank-debt-118010201097_1.html
165,2018-01-03,"
					 					 The media wish list for 2018					 ","Less hate and fake news, a more growth-oriented ministry and a benchmark for the Indian media industry are my new year wishes",https://www.business-standard.com/article/opinion/the-media-wish-list-for-2018-118010201085_1.html
166,2018-01-03,"
					 					 Budget 2018: 9 suggestions for Arun Jaitley to step up public expenditure					 ",Stepped up public expenditure need to be accompanied by a set of focused policies. Here are nine suggestions,https://www.business-standard.com/article/opinion/infra-suggestions-for-budget-2018-118010100913_1.html
167,2018-01-03,"
					 					 How Pakistan worked with limited resources to maximise national defence					 ","While there is not much searching examination of India's defence readiness, Pakistan has worked with limited resources to maximise its national defence",https://www.business-standard.com/article/opinion/high-on-bombast-low-on-capability-118010100928_1.html
168,2018-01-03,"
					 					 Bitcoin starts new year by declining, first time since 2015					 ","The virtual coin fell to $13,624.56 as of 5 pm in New York on Monday, down 4.8%",https://www.business-standard.com/article/markets/bitcoin-starts-new-year-by-declining-first-time-since-2015-118010300068_1.html
169,2018-01-03,"
					 					 Oil hits highest since mid-2015, then dips					 ",The spread between US crude and Brent hit the narrowest in nearly two weeks,https://www.business-standard.com/article/markets/oil-hits-highest-since-mid-2015-then-dips-118010300067_1.html
170,2018-01-03,"
					 					 Jewellery exports down, likely to fall more in FY18					 ","Trade points to demand problem in key markets, recent levy in West Asia and GST-delayed refunds",https://www.business-standard.com/article/markets/jewellery-exports-down-likely-to-fall-more-in-fy18-118010200575_1.html
171,2018-01-03,"
					 					 Iron ore prices on fire as Odisha miners, NMDC hike prices					 ",In wake of SC order for hefty compensation or closure for earlier illegal production; financial stress rises for steel makers,https://www.business-standard.com/article/markets/iron-ore-prices-on-fire-as-odisha-miners-nmdc-hike-prices-118010200920_1.html
172,2018-01-03,"
					 					 Bitcoin, Ethereum, other cryptocurrencies not legal tender in India: FM					 ",Arun Jaitley emphasised that the Centre's consistent position was that such currencies were not legal tender,https://www.business-standard.com/article/markets/bitcoin-ethereum-other-cryptocurrencies-not-legal-tender-in-india-fm-118010200635_1.html
173,2018-01-03,"
					 					 Rural uptick, festive season aided auto growth in 2017					 ",Analysts expect growth in 2018 to be 10-12% across segments,https://www.business-standard.com/article/markets/rural-uptick-festive-season-aided-auto-growth-in-2017-118010300010_1.html
174,2018-01-03,"
					 					 Equity issuances highest in 10 years; India Inc raises Rs 1.8 trillion					 ",The December quarter saw three IPOs mopping in excess of $1 billion (Rs  65 billion),https://www.business-standard.com/article/markets/equity-issuances-highest-in-10-years-india-inc-raises-rs-1-8-trillion-118010300005_1.html
175,2018-01-03,"
					 					 Principal Financial Group buys Punjab National Bank out of MF					 ",The entities signed a share purchase agreement to transfer full ownership of the asset management business to the Principal group,https://www.business-standard.com/article/markets/principal-financial-group-buys-punjab-national-bank-out-of-mf-118010201190_1.html
176,2018-01-03,"
					 					 Today's picks: 3 January, 2018					 ","Nifty, Bank Nifty, Tata Motors, Indiabulls Housing Finance, HPCL",https://www.business-standard.com/article/markets/today-s-picks-3-january-2018-118010201189_1.html
177,2018-01-03,"
					 					 Earnings, bond yields show opposite trends for the first time in 6 years					 ",Earnings yield for BSE 500 firms down 120 bps in 12 months; latter up 110 bps,https://www.business-standard.com/article/markets/earnings-and-bond-yields-show-opposite-trends-for-first-time-in-6-years-118010201182_1.html
178,2018-01-03,"
					 					 Universal trading licences: Equity exchanges have advantage over commexes					 ","Stock exchanges have many revenue streams, robust infra, several products. But commexes lack active clearing corporations, index products and only hedge funds are allowed as institutional investors",https://www.business-standard.com/article/markets/universal-broking-licences-equity-exchanges-have-advantage-over-commexes-118010200285_1.html
179,2018-01-03,"
					 					 Today's picks: 2 January, 2018					 ","Nifty, Bank Nifty, Tata Steel, BPCL, HCL Tech",https://www.business-standard.com/article/markets/today-s-picks-2-january-2018-118010100965_1.html
180,2018-01-03,"
					 					 How antivirus software can be turned into a tool for spying					 ","In the battle against malicious code, antivirus products are a staple",https://www.business-standard.com/article/technology/how-antivirus-software-can-be-turned-into-a-tool-for-spying-118010300061_1.html
181,2018-01-03,"
					 					 Google's 'Dutch Sandwich' shielded 16-bn euros from tax					 ","The setup involves shifting revenue from one Irish subsidiary to a Dutch company with no employees, and then on to a Bermuda mailbox",https://www.business-standard.com/article/technology/google-s-dutch-sandwich-shielded-16-bn-euros-from-tax-118010300059_1.html
182,2018-01-03,"
					 					 Taming fiscal deficit at 3.2% of GDP is a tall order					 ",Meeting the fiscal deficit target will become more difficult in the second half of the fiscal year,https://www.business-standard.com/article/economy-policy/taming-fiscal-deficit-at-3-2-of-gdp-is-a-tall-order-118010300014_1.html
183,2018-01-03,"
					 					 Opt for a personal accident policy, not rider					 ",The policy offers more comprehensive coverage than a rider for varying levels of injury and disability caused by accidents,https://www.business-standard.com/article/pf/opt-for-a-personal-accident-policy-not-rider-118010201181_1.html
184,2018-01-03,"
					 					 Decomposed body of 40-yr-old man found hanging from tree in JNU campus					 ",The deceased -- identified as Rampravesh Singh -- was suspected to have committed suicide around six-seven days ago,https://www.business-standard.com/article/pti-stories/decomposed-body-of-man-found-hanging-in-jnu-jungle-118010300007_1.html
185,2018-01-03,"
					 					 News digest: Algorithm trading, electoral bonds, The Oberoi, and more					 ","From Salil Parekh's low-key start at Infosys to protesters halting Mumbai trains during Pune violence, BS brings you up to date with the latest news",https://www.business-standard.com/article/current-affairs/news-digest-algorithm-trading-electoral-bonds-the-oberoi-and-more-118010300065_1.html
186,2018-01-03,"
					 					 SFIO to probe 57 suspected shell firms that deposited billions of rupees					 ",Sources say 18 of these entities deposited above Rs 1 bn each and the other 39 deposited between Rs 250 mn and Rs 1 bn each in the post-demonetisation period,https://www.business-standard.com/article/current-affairs/sfio-to-probe-57-suspected-shell-firms-that-deposited-billions-of-rupees-118010200719_1.html
187,2018-01-03,"
					 					 Private doctors end strike as NMC Bill goes to Parliament panel					 ","NMC Bill seeks to replace MCI and also proposes allowing practitioners of alternative medicines, such as homoeopathy and Ayurveda, practise allopathy after completing a 'bridge'",https://www.business-standard.com/article/current-affairs/private-doctors-end-strike-as-nmc-bill-goes-to-parliament-panel-118010300043_1.html
188,2018-01-03,"
					 					 Pune violence: Protests in Mumbai, trains halted					 ",The protesters stopped local train services at the Govandi and Chembur railway stations of the Harbour Line,https://www.business-standard.com/article/current-affairs/pune-clashes-protesters-block-mumbai-roads-dalits-call-for-bandh-tomorrow-118010200567_1.html
189,2018-01-03,"
					 					 No kidding! 386,000 babies born worldwide on New Year's Day: UNICEF					 ","69,070 babies were born on New Year's Day in India",https://www.business-standard.com/article/current-affairs/no-kidding-386-000-babies-born-worldwide-on-new-year-s-day-unicef-118010201126_1.html
190,2018-01-03,"
					 					 The real Rajinikanth: A journey from bus conductor to Tamil superstar					 ",Rajinikanth worked for a brief period as a proof reader in the city office of Samyukta Karnataka,https://www.business-standard.com/article/current-affairs/the-real-rajinikanth-a-journey-from-bus-conductor-to-tamil-superstar-118010201116_1.html
191,2018-01-03,"
					 					 Toasts to the Deals (and Other Winners) of 2017					 ",Some CEOs on Trump's councils such as Kenneth C Frazier of Merck rebuked the president's comments after the Charlottesville violence,https://www.business-standard.com/article/international/toasts-to-the-deals-and-other-winners-of-2017-118010300083_1.html
192,2018-01-03,"
					 					 China's new missile threat to India, US, Japan: Report					 ","Compared to conventional ballistic systems, HGV warheads can travel at much higher speeds, lower altitudes and less- trackable trajectories",https://www.business-standard.com/article/international/china-s-new-missile-threat-to-india-us-japan-report-118010300081_1.html
193,2018-01-03,"
					 					 China rushes to Pak rescue					 ","China, on expected lines, praised Pakistan's counter terrorism record",https://www.business-standard.com/article/international/china-rushes-to-pak-rescue-118010300080_1.html
194,2018-01-03,"
					 					 Pakistan summons US ambassador David Hale					 ","Trump's harsh words drew praise from Pakistan's old foe, India, and neighboring Afghanistan, but long-time ally China defended Pakistan's record of combating ""terrorism""",https://www.business-standard.com/article/international/pakistan-summons-us-ambassador-david-hale-118010300072_1.html
195,2018-01-03,"
					 					 Donald Trump relaxes rules for investment					 ",Trump administration's campaign to reduce regulations has executives considering new investments in their businesses,https://www.business-standard.com/article/international/donald-trump-relaxes-rules-for-investment-118010300071_1.html
196,2018-01-03,"
					 					 Mental-health IPO is a leap forward for China					 ",Only 20 million receive professional treatment,https://www.business-standard.com/article/international/mental-health-ipo-is-a-leap-forward-for-china-118010201132_1.html
197,2018-01-03,"
					 					 'Fake news': wide reach, little impact, says study					 ",False stories were a small fraction of the participants' overall news diet,https://www.business-standard.com/article/international/fake-news-wide-reach-little-impact-says-study-118010201104_1.html
198,2018-01-03,"
					 					 India gold imports surge 67 percent in 2017 on restocking, retail demand					 ",The move created a cash crunch and dampened gold purchases in the last quarter of 2016,https://www.business-standard.com/article/reuters/india-gold-imports-surge-67-percent-in-2017-on-restocking-retail-demand-gfms-118010200557_1.html
199,2018-01-03,"
					 					 Praise, 'counter-praise': Venkaiah Naidu hails 'cooperation' of MPs					 ",Rajya Sabha on Tuesday set a record after 15 years by taking up all the 15 listed starred questions during the Question Hour,https://www.business-standard.com/article/politics/praise-counter-praise-venkaiah-naidu-hails-cooperation-of-mps-118010201114_1.html
200,2018-01-04,"
					 					 Electric cars may soon sport green number plates					 ",Three-year free parking and toll waiver also part of NITI Aayog's draft policy,https://www.business-standard.com/article/economy-policy/electric-cars-may-soon-sport-green-number-plates-118010400061_1.html
201,2018-01-04,"
					 					 Taxman plans to match GST invoices to plug revenue leakage					 ",Move in response to falling GST revenue collections,https://www.business-standard.com/article/economy-policy/taxman-plans-to-match-gst-invoices-to-plug-leakage-118010400049_1.html
202,2018-01-04,"
					 					 Tata Motors MD tells staff to bolster accountability, performance					 ","Speed, simplicity, agility are the key characteristics driving a high-performance culture: Guenter Butschek",https://www.business-standard.com/article/companies/tata-motors-md-tells-staff-to-bolster-accountability-performance-118010300450_1.html
203,2018-01-04,"
					 					 Companies in BPO scheme operating in 16 languages					 ","The scheme launched by the Ministry of Electronics and IT to put smaller towns on the global digital map has so far provided employment to 10,968 people",https://www.business-standard.com/article/companies/companies-in-bpo-scheme-operating-in-16-languages-118010400054_1.html
204,2018-01-04,"
					 					 L&T; likely to meet revised order guidance for FY18					 ","L&T, in November, revised its order inflow growth guidance for the current financial year to 'muted' from the earlier stated 12 per cent",https://www.business-standard.com/article/companies/l-t-likely-to-meet-revised-order-guidance-for-fy18-118010400047_1.html
205,2018-01-04,"
					 					 Design flaw in Intel chips slows them					 ","Patch causes Linux, Windows systems to slow; AMD says its chips not affected",https://www.business-standard.com/article/companies/design-flaw-in-intel-chips-slows-them-118010400041_1.html
206,2018-01-04,"
					 					 DGCA probe lens on Jet Airways pilot for 'slapping' colleague					 ",The incident took place on a Boeing 777 (flight 9W 119) when it was about an hour from touchdown in Mumbai,https://www.business-standard.com/article/companies/dgca-probe-lens-on-jet-airways-pilot-for-slapping-colleague-118010400039_1.html
207,2018-01-04,"
					 					 Dr Reddy's Labs shares extend losses, down 3%					 ",The stock was the biggest drag on both the key indices Sensex and Nifty during the day,https://www.business-standard.com/article/companies/dr-reddy-s-labs-shares-extend-losses-down-3-118010300790_1.html
208,2018-01-04,"
					 					 Future Group may buy Snapdeal's logistics arm for Rs 500 mn: Sources					 ","According to one source, the deal is expected to close in next few weeks and may include transfer of Vulcan's workforce to Future Group as part of the deal",https://www.business-standard.com/article/companies/future-group-may-buy-snapdeal-s-logistics-arm-for-rs-500-mn-sources-118010300621_1.html
209,2018-01-04,"
					 					 Pharma corner: Fresenius Kabi gets US FDA warning for Baddi plant					 ",US FDA asked the drug firm to provide plans and procedures to ensure that future sterility failure investigations included a more thorough review of long-term trends,https://www.business-standard.com/article/companies/pharma-corner-fresenius-kabi-gets-us-fda-warning-for-baddi-plant-118010300989_1.html
210,2018-01-04,"
					 					 Start-up investors are doing fewer deals					 ",But they are writing bigger cheques,https://www.business-standard.com/article/companies/start-up-investors-are-doing-fewer-deals-118010400022_1.html
211,2018-01-04,"
					 					 Embassy, Blackstone may join hands for RMZ stake					 ",Baring is also looking for buyers for its stake. It has appointed Standard Chartered Bank to find buyers,https://www.business-standard.com/article/companies/embassy-blackstone-may-join-hands-for-rmz-stake-118010400013_1.html
212,2018-01-04,"
					 					 GST impact: Cos mull legal options over reduction in area-based exemptions					 ","The exemptions were available to eligible manufacturing units in J&K, Uttarakhand, Himachal Pradesh and others for a period of 10 years",https://www.business-standard.com/article/companies/companies-mull-legal-options-over-reduction-in-area-based-exemptions-118010400014_1.html
213,2018-01-04,"
					 					 Top 20 club: RIL has mountains to climb					 ",The firm would require it to more than triple its CAGR of revenue to 18.5% for the next decade from 6%,https://www.business-standard.com/article/companies/top-20-club-ril-has-mountains-to-climb-118010400007_1.html
214,2018-01-04,"
					 					 Cargill to broaden India portfolio, invest Rs 15 bn in coming years					 ",Cargill has set up a storage facility for grains and oilseeds in Karnataka and a part of its future investments will go towards expanding the company's storage capacity,https://www.business-standard.com/article/companies/cargill-to-broaden-india-portfolio-invest-rs-15-bn-in-coming-years-118010200657_1.html
215,2018-01-04,"
					 					 Thums Up: Thunder strikes					 ",Thums Up comes up with a high-octane commercial to communicate the promise of 'more thunder' for its first-ever variant in 40 years,https://www.business-standard.com/article/companies/thums-up-thunder-strikes-118010301354_1.html
216,2018-01-04,"
					 					 Tailwinds, hopes from Budget 2018 spark a fertiliser rally					 ",Roll-out of direct benefit transfer and higher farm realisations should boost demand,https://www.business-standard.com/article/companies/tailwinds-hopes-from-budget-2018-spark-a-fertiliser-rally-118010301339_1.html
217,2018-01-04,"
					 					 Headwinds for telcos not over yet					 ",Cut in interconnect usage charge and down trading would also lead to sharp fall in consolidated profit for Bharti Airtel in Q3,https://www.business-standard.com/article/companies/idea-s-losses-expected-to-triple-in-december-quarter-118010300585_1.html
218,2018-01-04,"
					 					 Murugappa steps on the gas					 ",Chennai conglomerate looks at finance to fuel growth after consolidation in core areas,https://www.business-standard.com/article/companies/murugappa-steps-on-the-gas-118010301322_1.html
219,2018-01-04,"
					 					 Hindalco builds many brands out of one					 ",The Aditya Birla Group flagship repackages its metals portfolio for a varied and global audience,https://www.business-standard.com/article/companies/hindalco-builds-many-brands-out-of-one-118010301290_1.html
220,2018-01-04,"
					 					 New concession pact to ease port projects					 ","For existing port projects, the govt has formed a panel under Finance Minister Arun Jaitley to iron out implementation issues",https://www.business-standard.com/article/economy-policy/new-concession-pact-to-ease-port-projects-118010400042_1.html
